Loyalty_customer_No ,Loyalty_customer_Yes,Product_Category_Child_care,Product_Category_Cosmetics,Product_Category_Educational,Product_Category_Fashion,Product_Category_Home_decor,Product_Category_Hospitality,Product_Category_Organic,Product_Category_Pet_care,Product_Category_Repair,Product_Category_Technology,Stall_no,Market_Category,Demand,charges_1,charges in percentage,Minimum_price,Maximum_price,Grade,Discount_avail,Selling_Price,Product_id
1,0,0,0,0,0,0,0,0,0,1,0,-1.1445798807606244,1.4297952504309743,-1.1955196446215397,-0.3564764632631236,-1.2385422446526213,0.02185279574059428,-0.3431903556623634,0,0.0,4545.205434,SHOECGUPWQRCNAHR
0,1,0,0,0,0,0,0,1,0,0,0,1.6433637736771547,-0.07217886193102697,0.014897385844740884,-1.0296516935217084,-0.5314104117678361,-0.2630947506718997,-0.6718491840185945,2,1.0,530.5436496,SNDEHZH3HSRF5PDE
1,0,0,0,0,0,1,0,0,0,0,0,-0.16879960170740166,1.5417070470383394,1.0869810414005894,-0.42136082280611975,1.5899850868865197,-1.4880943312297916,-0.21519368959789026,3,0.0,539.684992,JEAECN2PWUKFA9GJ
1,0,0,0,0,0,1,0,0,0,0,0,-0.029402418985512706,-0.5787269939433097,1.2253144163110214,-0.1050495700340136,0.8828532540017344,-0.9351494943811097,-0.788613206582285,0,0.0,2691.141376,CRTECN2QSMDUQRJ5
1,0,0,0,0,0,0,0,0,1,0,0,0.45848772054109865,1.4945862905720804,1.6748978847699256,-0.5592400868349865,-0.059989189844645935,0.2014338860841596,-0.35761251521892373,0,1.0,693.8116416,NKCE6SR4KPYTZEGF
1,0,1,0,0,0,0,0,0,0,0,0,-1.4233742462044023,1.4297952504309743,1.2944811037662374,0.32480931193833573,-1.0028316336910263,1.1139990186463589,0.7143422287446485,2,0.0,7619.13152,BRAEBBMQQ37GW3CZ
1,0,0,0,0,0,0,0,1,0,0,0,-1.7021686116481802,-1.1029454096304396,1.5019811661318856,-1.1350887777790772,-1.0028316336910263,-1.4257906876412079,-1.380753796067984,3,0.0,983.155712,RNGDTBQUQZZEZYPZ
0,1,1,0,0,0,0,0,0,0,0,0,1.4342679995943213,0.9409174020935386,1.5711478535871015,4.610311033772243e-16,0.8828532540017344,-0.4367203456724386,-0.21519368959789026,3,0.0,6627.115264,CRTEB774SG3R4RPP
1,0,0,0,0,0,0,1,0,0,0,0,-1.5627714289262913,1.5181466688052099,-1.5413530818976198,0.0977140535378493,0.8828532540017344,-0.32035912897023044,0.039274221808727465,0,0.0,4921.497801,NKCEFMZUYQEFC34D
1,0,0,0,0,1,0,0,0,0,0,0,1.5736651823162102,-1.1500661660966984,0.7411476041245092,1.0142056320826696,1.5899850868865197,-0.7679375097499839,-1.0152075211536273,0,0.0,2616.3918,CRTECN2QSSHFDJS5
1,0,0,0,0,1,0,0,0,0,0,0,1.6433637736771547,-1.0499345586058983,0.6719809166692932,0.9817634523111716,-4.187061559008411e-16,2.290896521433653,1.9011195507162204,0,0.0,11135.8665,SWSEBHCPTESRGGGR
0,1,0,0,0,1,0,0,0,0,0,0,0.2493919464582652,-0.8261109653911688,-1.0226029259834997,1.0304267219684187,0.41143203207854423,0.4749285568369874,-0.0037149076387120433,0,0.0,5812.941225,PBXED6C4RXFZXDFY
0,1,0,0,0,0,1,0,0,0,0,0,0.7372820859848765,0.4991603102223618,1.2944811037662374,-0.32403428349162555,0.8828532540017344,-0.8210788528108348,0.6441728755175375,0,0.0,5336.787456,CAGE6FYKGFTAXHZ5
0,1,0,0,0,0,1,0,0,0,0,0,-1.214278472121569,-0.5787269939433097,-0.01968595788286713,0.24370386250959059,1.3542744759249246,-0.9846259172308675,-1.1061780660488543,0,0.0,2132.722656,BRAEE4P4QGQ9ZVVA
0,1,0,0,0,0,1,0,0,0,0,0,-1.0051826980387353,0.9409174020935386,1.3290644474938456,0.0490507838806022,-0.059989189844645935,0.08873758959304463,2.07335341772822,3,0.0,8901.6928,TOPE2RX9SCJKPRGV
0,1,0,0,0,0,0,0,0,1,0,0,-0.23849819306834613,-0.2724420769126271,1.3982311349490615,-1.037762238464583,-2.181384688499002,3.0701501813173384,-0.21519368959789026,0,0.0,11883.566464,CAGE53FS5CFUVY3D
0,1,0,0,0,0,0,0,0,0,1,0,1.3645694082333768,-0.8084406817163218,-0.4692694263417713,-0.2672604688915039,-0.29569980080624103,1.601891521748137,0.9395497972047833,2,0.0,8577.52245,MUGE92Z4VKWKGEXX
0,1,0,0,0,0,1,0,0,0,0,0,-0.7263883325949575,1.4651358177806686,0.8794809790349413,0.06527187376635124,0.6471426430401394,1.070019976113241,0.4677787701719148,0,0.0,7138.4049,RNGEDAKDZXZ7ZBES
0,1,1,0,0,0,0,0,0,0,0,0,0.45848772054109865,0.15164473128370265,-0.22718602024851522,0.3978042164242064,0.8828532540017344,-0.3496784906589758,-0.06805992719875054,0,1.0,705.4331472,BBAEGJFQYX2ENC4X
0,1,0,0,0,0,0,0,0,0,0,1,-1.6324700202872358,-1.1500661660966984,0.39531416684842907,2.7579727948006907,0.17572142111694916,-0.8224531978899947,-0.9566868352606615,0,0.0,2873.4948,NKCECW7BHZZHMDQZ
0,1,0,0,0,0,1,0,0,0,0,0,0.040296172375431774,-1.0852751259555926,0.9140643227625492,-0.2591499239486294,1.3542744759249246,0.06079257298345921,-0.4541300445589815,0,0.0,4360.6134,SHIE9FMPPPMDUXVZ
0,1,0,0,1,0,0,0,0,0,0,0,0.6675834946239321,-1.0322642749310513,1.6403145410423177,-1.0864255081218301,0.8828532540017344,-0.5173485903164884,1.1797342236659614,2,0.0,6524.248192,NKCE996SHH5JDJWY
1,0,0,0,1,0,0,0,0,0,0,0,-0.3081967844292906,1.459245723222386,-0.9534362385282835,-0.9242146092643397,-0.5314104117678361,0.7612504483286413,0.16962835626225373,0,1.0,929.14731,BDGEFMYFYA6FK6HA
1,0,0,0,0,0,1,0,0,0,0,0,0.2493919464582652,-0.6788586014341098,1.3636477912214535,-0.38080809809174715,-4.187061559008411e-16,-0.9933301027322138,-0.39200381877687535,0,1.0,495.1442496,BRAEDUQPBEFTCBQB
1,0,0,0,0,0,0,0,1,0,0,0,0.5281863119020431,-0.9026821946488395,-1.1955196446215397,-1.2486364069793203,-1.0028316336910263,-0.3982386834559603,-0.27191160554628624,0,0.0,4105.48941,NKCE6TNZC77VFFDH
1,0,0,0,0,0,0,0,0,1,0,0,1.5039665909552657,-0.9321326674402513,-0.9880195822558916,-1.208083682264948,0.17572142111694916,0.5729651724837297,0.10556068592445678,0,0.0,5840.671725,ACCEEV5UV5NV4PKZ
1,0,0,0,0,0,0,0,0,0,1,0,-1.6324700202872358,-1.1500661660966984,-1.610519769352836,-0.08071793520539006,-0.29569980080624103,-0.7299139625598922,-0.7339754098007006,0,0.0,3054.714498,NKCEDCT9S7TUUY5E
1,0,0,0,0,0,0,0,0,0,0,1,-0.8657855153168464,-1.0322642749310513,0.9140643227625492,2.0604659297134824,-1.2385422446526213,-1.1261834603843413,-0.6712944855741114,2,0.0,2968.2576,CRTECN2QUPEJS8BA
0,1,0,0,0,1,0,0,0,0,0,0,-0.23849819306834613,1.4886961960137979,1.5019811661318856,0.9817634523111716,1.3542744759249246,0.7580436431439348,-0.21519368959789026,0,0.0,6074.972288,NKCE88AHVENFACHA
1,0,0,1,0,0,0,0,0,0,0,0,-0.5172925585121241,0.0043923673266436855,0.0494807295723489,-0.4619135475204923,1.5899850868865197,0.41812229356504327,0.032063142030447286,0,1.0,841.8867192,PBXEDAVHCC3P7HA9
1,0,0,0,0,0,0,0,0,0,0,1,-0.23849819306834613,1.4710259123389509,-0.4346860826141633,3.0256207779155497,-0.5314104117678361,-0.5237622006859014,-0.794714889471599,0,0.0,3544.446675,PBXEAMHQHTW77AQN
0,1,0,0,0,0,1,0,0,0,0,0,-0.7263883325949575,-0.7848803034831923,0.7757309478521173,0.13015623330934736,-0.059989189844645935,-1.169246272864686,-0.8626654489207776,2,1.0,351.809865,SHOE2PQ6ZNUVUQJN
0,1,0,0,0,0,0,0,0,1,0,0,0.3887891291801542,-0.5728368993850275,-0.6076028012522033,-1.3297418564080656,-0.29569980080624103,-0.8471914093148736,-1.1608158628304386,0,0.0,1997.703225,WBTDMEZTDSZGZEDJ
0,1,0,0,0,1,0,0,0,0,0,0,1.6433637736771547,1.4945862905720804,-1.6796864568080518,0.7952209186250577,1.1185638649633294,0.4112505681692436,-0.0899705157558326,0,0.0,5574.252519,MUGEJG6TH8HH2XC6
1,0,0,0,0,0,0,0,0,1,0,0,0.3887891291801542,0.4991603102223618,0.6028142292140771,-0.9972095137502104,-1.7099634665758114,-0.5191810504220349,-0.4261177731125854,0,0.0,3688.3143,DREE3KKWWG8DBHHA
1,0,0,0,0,0,0,0,0,1,0,0,0.806980677345821,1.4945862905720804,-0.6076028012522033,-1.2810785867508185,-1.2385422446526213,0.19089724047726675,-0.2181058564314265,0,0.0,4829.765325,CAGE7NK9NNWVPYGZ
0,1,0,0,0,0,0,1,0,0,0,0,-0.656689741234013,-0.8320010599494512,0.11864741702756493,-0.47813463740624135,0.6471426430401394,0.16524279899961455,0.28944322027060126,0,0.0,5795.480016,VANEG47EKAQE3CQT
0,1,0,1,0,0,0,0,0,0,0,0,-0.5172925585121241,-1.0911652205138749,1.2253144163110214,-0.04827575543389199,1.1185638649633294,-1.3437880979179981,-1.0468253324891637,3,0.0,1798.57216,KRTEBFRQEW73G6BA
0,1,0,0,0,0,0,0,0,0,1,0,1.3645694082333768,-0.7848803034831923,-1.7142698005356598,0.21937222768096704,-1.2385422446526213,-0.12703458783506574,-0.3612180551080638,2,0.0,4421.117844,DREEG5ZR4CSHRHQY
0,1,0,0,0,0,0,1,0,0,0,0,-1.1445798807606244,1.5947178980628804,1.2944811037662374,-0.3645870082059981,0.8828532540017344,0.8478341883157174,0.5293502975095379,0,0.0,6925.338112,SRTEGJV4ZHD7QJAS
0,1,0,1,0,0,0,0,0,0,0,0,0.10999476373637625,-0.8320010599494512,0.014897385844740884,-0.07260739026251553,0.8828532540017344,-0.38724392282268083,-0.19148033109623816,0,0.0,4383.077616,ACCE74HCBUZZYH2X
1,0,0,0,0,0,0,0,1,0,0,0,1.4342679995943213,-0.5021557646856392,-1.2301029883491477,-1.2486364069793203,-1.0028316336910263,-1.162832662495273,-0.4990606185621118,0,0.0,2860.863885,TOPEHZMKVW9USEK9
1,0,0,0,0,0,0,0,0,0,1,0,-1.6324700202872358,1.4297952504309743,-1.1263529571663236,-0.48624518234911585,-0.7671210227294312,1.1181220538838388,0.5199204239533253,0,0.0,7284.221505,RNGEDAPSYZY4WGJV
0,1,0,0,1,0,0,0,0,0,0,0,-1.4930728375653468,-0.5551666157101803,0.11864741702756493,4.610311033772243e-16,0.6471426430401394,-1.1261834603843413,0.17545268992932617,0,0.0,4089.369456,BRAEDSKCC3ZH4XUH
0,1,0,0,0,0,0,0,0,0,1,0,-1.0748812893996798,1.4945862905720804,-0.7459361761626354,-0.4051397329203707,-0.29569980080624103,0.5340253952408648,-0.0006640661940550457,0,0.0,5704.652625,DREEFM4NXGZY5ZAH
0,1,0,0,0,0,0,0,0,0,0,1,0.5281863119020431,-1.026374180372769,1.0523976976729814,2.5957618959432005,0.41143203207854423,0.047049122191859825,-0.4003242954441217,0,0.0,4767.44576,NKCE5GJ3HYMV7BBP
1,0,0,0,1,0,0,0,0,0,0,0,-0.796086923955902,-0.6552982232009804,-0.6767694887074194,-1.1431993227219517,1.3542744759249246,0.6535934171277794,0.20485170748692996,0,0.0,6118.266,RNGEDAPFZE2K4KSD
0,1,1,0,0,0,0,0,0,0,0,0,-0.7263883325949575,-1.0322642749310513,-1.6451031130804439,0.1544878681379709,1.1185638649633294,-0.6992202557919869,-0.7578274429134735,0,0.0,3075.872382,SHIE8WYNMSSUJHNC
0,1,0,0,0,0,0,0,0,0,1,0,-1.4233742462044023,-1.0322642749310513,-0.5038527700693793,-0.3078131936058765,-1.0028316336910263,-0.42526747001277243,0.5371160757323011,2,0.0,5637.620625,ACCEBHMUGKC35PRQ
0,1,0,0,1,0,0,0,0,0,0,0,1.085775042789599,1.4474655341058213,-0.36551939515894727,-0.8349986148927201,0.6471426430401394,0.9912241915747377,0.3135726026056157,1,0.0,6583.491825,JEAEGP3SASYHPJVB
0,1,0,0,0,0,0,1,0,0,0,0,1.7130623650380992,-0.3607934952868625,1.3982311349490615,0.04094023893772769,-1.0028316336910263,0.5981614989349953,3.1184052871343626,0,0.0,11303.570432,WATDZ2ZQK6VS9DB4
1,0,1,0,0,0,0,0,0,0,0,0,1.7130623650380992,-0.7377595470169335,0.9486476664901573,0.22748277262384156,0.8828532540017344,-1.3094294709389998,-1.3782576530678101,0,0.0,1284.921,PTLEH3DYPNM44GPW
0,1,0,0,0,0,0,0,1,0,0,0,0.3887891291801542,-0.48448548101079203,-0.6767694887074194,-1.1513098676648261,-1.0028316336910263,0.21151241666466583,-0.34291300644012185,0,0.0,4644.0807,BRFEGHPN5FEQQGUJ
0,1,0,0,0,1,0,0,0,0,0,0,1.0160764514286544,1.4474655341058213,1.5711478535871015,0.7627787388535596,0.8828532540017344,1.16026863631141,0.6086721750706198,1,0.0,7540.027264,BRAECTFYNTXZP5HX
0,1,0,0,0,0,0,0,0,0,1,0,-1.4930728375653468,1.4945862905720804,-0.1580193327932992,-0.18615501946275875,-1.4742528556142165,-0.14398484381137167,0.6696890039637597,0,0.0,6172.133904,PCSEAH5WKBCZYEK7
1,0,0,0,0,1,0,0,0,0,0,0,-1.6324700202872358,1.4651358177806686,1.0869810414005894,1.0872005365685402,1.1185638649633294,-0.19941676200415584,-0.5811559883456092,0,0.0,3998.066688,TOPEFFNGY3ZWSEJG
1,0,0,0,0,1,0,0,0,0,0,0,1.085775042789599,-1.1618463552132632,0.32614747939321304,0.973652907368297,0.8828532540017344,-0.2218643982971015,-0.41946139177878833,0,0.0,4212.526475,SWTECZMBGZPVRTQS
1,0,1,0,0,0,0,0,0,0,0,0,-1.1445798807606244,-1.0852751259555926,1.1561477288558053,0.4870202107958261,1.5899850868865197,-0.2516418750122335,-0.21519368959789026,0,0.0,3864.14336,CRTECN2QXBKG9MZF
0,1,0,0,0,0,0,0,0,0,1,0,1.5736651823162102,-0.6376279395261334,-0.08885264533808317,-0.08071793520539006,-1.0028316336910263,-1.1894033340256984,-0.9084280705906326,0,1.0,333.5053176,WATDZT4HFBZ7SXZE
0,1,0,0,0,0,0,0,0,1,0,0,-0.7263883325949575,-0.8437812490660159,-0.29635270770373123,-0.9485462440929633,-0.059989189844645935,-0.9979112529960802,-0.9813709160401589,0,0.0,2194.922016,MUGECEVFBPUAPF8B
0,1,0,0,0,0,1,0,0,0,0,0,0.7372820859848765,1.4945862905720804,0.014897385844740884,4.610311033772243e-16,1.3542744759249246,1.08788646214232,0.3601672719421953,0,0.0,6981.838416,RNGEDAKBZZA5AXWV
0,1,0,0,0,0,1,0,0,0,0,0,1.5736651823162102,0.9409174020935386,1.0178143539453732,-0.27537101383437845,0.41143203207854423,-0.04365765303269613,1.4529232075738834,3,0.0,7555.087725,CAGED275PAD86Z6G
1,0,0,0,0,1,0,0,0,0,0,0,1.4342679995943213,-0.4196944408696861,1.5365645098594936,0.8763263680538028,0.41143203207854423,-0.6630291687074419,-0.9835897098180912,0,1.0,413.419776,ACCE7NQEW82AW6HY
1,0,0,0,0,1,0,0,0,0,0,0,-0.8657855153168464,0.9409174020935386,-0.6076028012522033,0.7222260141391871,1.3542744759249246,1.1634754414961166,2.729284328329475,3,0.0,11450.571825,CAGE9ABAMW7FKH7C
0,1,0,0,0,0,1,0,0,0,0,0,0.2493919464582652,0.9409174020935386,1.2598977600386294,-0.518687362120614,1.1185638649633294,-0.04686445821740265,2.3637380534151182,3,0.0,9207.662464,WATEHYJS3XNCZUSE
0,1,0,1,0,0,0,0,0,0,0,0,0.17969335509732073,-1.0322642749310513,0.4298975105760371,0.0977140535378493,0.8828532540017344,-0.9805028819933876,-0.8610013535873283,2,0.0,2549.4579,MUGEAGGKJFYH6GRS
0,1,0,0,0,0,0,0,0,1,0,0,-0.23849819306834613,-1.0322642749310513,-1.3338530195319718,-1.321631311465191,-1.2385422446526213,-0.9667594312017883,-0.1856559974291657,2,0.0,-3630.896874,BOTEGYTZ2T6WUJMM
0,1,0,0,0,0,0,1,0,0,0,0,0.45848772054109865,-1.0852751259555926,-0.08885264533808317,-0.518687362120614,-0.29569980080624103,0.34940503960704633,-0.21519368959789026,0,0.0,5152.292928,CLTEGMRUZGHZSTWH
1,0,0,0,0,1,0,0,0,0,0,0,-0.3778953757902351,-1.1500661660966984,1.1215643851281973,0.8601052781680538,0.41143203207854423,-0.6437883375992027,-0.6588137705732419,0,0.0,3352.646528,FABE94K9SSEDXFDY
0,1,0,0,0,0,0,0,0,0,0,1,0.3887891291801542,-0.6199576558512863,0.9486476664901573,2.1821241038566,-1.0028316336910263,-0.7812228455151966,-0.567288527233532,2,0.0,3542.0517,NKCE9YX2SRHUYGNK
1,0,0,0,0,0,0,0,1,0,0,0,-1.0051826980387353,-0.8437812490660159,-0.29635270770373123,-1.021541148578834,-1.0028316336910263,-1.028146844737599,-0.8956700063675215,0,0.0,2305.956816,PDKE9C4FPDFDQSUW
1,0,0,0,0,0,0,1,0,0,0,0,-1.5627714289262913,-0.5610567102684627,1.0523976976729814,0.4302463961957045,0.41143203207854423,1.0938419574853464,-0.21519368959789026,2,1.0,1163.360352,RNGEAM4MMF8BUZZG
0,1,0,0,0,0,0,0,1,0,0,0,-0.8657855153168464,1.4651358177806686,-1.1955196446215397,-1.1999731373220732,-0.7671210227294312,-0.2663015558566062,-0.528182286897474,0,0.0,3793.690593,NKCEYM3BFYJ5N5KC
0,1,0,0,0,0,0,0,1,0,0,0,-1.5627714289262913,-0.6199576558512863,1.6057311973147097,-1.053983328350332,-0.29569980080624103,-0.6786050796045878,-0.18842948965158116,2,0.0,3918.20352,NKCE9AZMGTGHZ3EK
0,1,0,0,0,0,0,0,0,0,1,0,-0.3778953757902351,-0.8261109653911688,1.5019811661318856,0.0003875142233551077,-2.181384688499002,0.5134102190534657,0.01875037936285312,0,1.0,854.079072,CAGED6GKHQTG5RYF
0,1,0,0,0,1,0,0,0,0,0,0,0.806980677345821,0.4108088918481264,1.2253144163110214,0.7465576489678106,0.6471426430401394,-0.8838406114258053,-0.29132605110319443,2,1.0,560.1598464,TSHE4ENHQHZYRNYZ
0,1,0,0,0,0,0,1,0,0,0,0,-0.5172925585121241,-1.0852751259555926,1.3636477912214535,-0.04827575543389199,-0.7671210227294312,0.36131603029309917,-0.15597963064932036,0,0.0,5216.800512,TOPDSGUSBSDSRXVJ
1,0,0,0,0,0,0,1,0,0,0,0,1.3645694082333768,-0.9026821946488395,-1.2301029883491477,4.610311033772243e-16,-1.2385422446526213,-0.3134874035744308,-0.1806637114288179,0,0.0,4465.173438,NKCDYQ3R8YYRXDCY
1,0,1,0,0,0,0,0,0,0,0,0,-1.4930728375653468,-1.0322642749310513,-0.05426930161047515,-0.07260739026251553,0.41143203207854423,-1.210476625239484,0.04537590469804146,2,0.0,3913.204176,NKCE5UY9F9G7GPE4
1,0,1,0,0,0,0,0,0,0,0,0,-0.16879960170740166,1.459245723222386,1.5365645098594936,0.37347258159558283,1.5899850868865197,0.8849415054530357,0.12691657603705575,0,0.0,6340.749184,SHIE9J6PFKPDMEGK
1,0,0,0,0,1,0,0,0,0,0,0,-1.4233742462044023,1.459245723222386,-1.2992696758043638,1.0142056320826696,0.17572142111694916,0.27885532554350284,-0.2070118875417647,0,1.0,786.49584255,NKCEA4CAKB9D94JG
0,1,0,0,0,0,0,1,0,0,0,0,-0.9354841066777909,-0.2724420769126271,-0.9188528948006756,-0.4456924576347433,0.6471426430401394,-0.6753982744198813,-1.0324031729326033,0,0.0,2525.679975,SHIE8Q7P5XAGDZ4H
0,1,0,0,0,0,0,0,0,0,1,0,-1.0748812893996798,-0.48448548101079203,-0.5730194575245954,-0.07260739026251553,-0.5314104117678361,0.6073237994627282,0.07616166836685298,0,0.0,5963.124825,SGLEGBV7SWPSNVWW
1,0,1,0,0,0,0,0,0,0,0,0,-0.23849819306834613,-1.1029454096304396,0.22239744821038898,0.05716132882347672,1.1185638649633294,-1.3717331145275835,-1.4808768652971818,3,0.0,1017.078768,SNDEDSCEVHNXMTKU
1,0,0,0,0,0,0,0,0,0,1,0,-0.09910101034645719,-0.8261109653911688,-0.6767694887074194,0.22748277262384156,-1.9456740775374066,0.2389993182478646,-0.1512646938712141,0,0.0,5186.4813,JUMEGAGVVND97V6U
1,0,0,0,0,0,0,1,0,0,0,0,-1.3536756548434579,-0.8437812490660159,0.8794809790349413,-0.38080809809174715,-0.7671210227294312,-0.7775579253041034,-0.7838982698041788,0,0.0,2846.6064,FABE89GG6P8NUHXJ
0,1,0,0,0,0,0,0,0,1,0,0,1.3645694082333768,1.4710259123389509,-0.1580193327932992,-1.053983328350332,-1.2385422446526213,-0.5205553955011949,-0.7974883816940145,0,0.0,3028.453056,NKCE5U69RSYAXMH2
0,1,0,0,0,0,0,0,1,0,0,0,-0.3081967844292906,-0.549276521151898,-0.1580193327932992,-1.0620938732932066,-4.187061559008411e-16,-1.1811572635507388,-0.7811247775817632,0,0.0,2340.9216,NKCE2F339YUMRG5D
0,1,0,1,0,0,0,0,0,0,0,0,-0.5869911498730686,0.07507350202603198,0.9486476664901573,0.008498059166229624,0.6471426430401394,-0.8142071274150351,-0.7980430801384976,0,0.0,2830.7763,BRAE785SVQSRBGYC
1,0,0,0,0,0,0,1,0,0,0,0,1.1554736341505434,-1.0911652205138749,0.11864741702756493,0.5113518456244496,0.17572142111694916,-1.4235001125092746,-1.0021721077082748,3,0.0,1874.635056,CLTEHE9FNRZSJGNB
0,1,0,0,0,0,0,0,1,0,0,0,-1.6324700202872358,-1.0852751259555926,-1.1263529571663236,-1.256746951922195,-0.7671210227294312,-0.21224398274298195,-0.662974008906865,0,0.0,3602.579706,DREE7ZG9S7JJAZEG
0,1,0,0,0,0,0,0,0,0,1,0,1.7130623650380992,-0.7848803034831923,0.7411476041245092,-0.3564764632631236,-4.187061559008411e-16,0.5977033839086086,0.12136959159222485,2,0.0,5949.9792,VCLEHVYZ6XBJHHMG
0,1,1,0,0,0,0,0,0,0,0,0,0.5978849032629876,-0.1958708476549565,-0.12343598906569118,0.46268857596720253,-0.5314104117678361,-0.7752673501721702,-0.9109242135908064,0,0.0,2735.321184,SHIECCMNHQD5SZPZ
0,1,0,0,0,0,0,0,0,0,0,1,-0.029402418985512706,0.4991603102223618,0.6028142292140771,3.033731322858424,0.8828532540017344,-0.5182648203692616,0.34962800149701656,0,0.0,5571.6903,TOPE7W4CHR6HNEHM
0,1,0,0,0,0,0,0,1,0,0,0,0.5281863119020431,-0.48448548101079203,0.8448976353073333,-1.0134306036359595,-1.2385422446526213,0.7145227156372034,0.031231094363722654,0,0.0,5837.4162,SNDEBWZUGVHQYNRS
0,1,0,1,0,0,0,0,0,0,0,0,0.5978849032629876,-1.026374180372769,-1.5759364256252277,0.1463773231950964,0.8828532540017344,-0.33410257976182983,-0.7126195196881017,0,0.0,3555.224442,MUGEAGGKK6ZZUYKP
1,0,0,0,1,0,0,0,0,0,0,0,0.10999476373637625,1.5947178980628804,1.1907310725834135,-0.7457826205211003,-4.187061559008411e-16,0.07636848388060519,-0.3825739452206628,0,0.0,4423.254528,PACE26UZUHFGYYHZ
0,1,0,0,1,0,0,0,0,0,0,0,-0.029402418985512706,0.9409174020935386,-0.6767694887074194,-1.1756415024934497,1.1185638649633294,-0.7404506081667851,1.0077777058762034,3,0.0,6039.752775,FABE92NUCYX63B37
1,0,0,0,0,0,0,0,1,0,0,0,-1.4930728375653468,-1.0322642749310513,0.6028142292140771,-0.9809884238644614,-1.2385422446526213,-1.0996127888539158,-1.230153168390825,2,0.0,1627.8075,CRTEA7HAJDHDXA9G
0,1,0,0,0,0,0,1,0,0,0,0,-0.9354841066777909,1.4945862905720804,-0.22718602024851522,0.5843467501103202,-0.29569980080624103,1.4548365982780238,0.6200434931825232,0,1.0,1187.3808144,PCSDYQEWYHKJZ7DE
0,1,0,0,0,0,1,0,0,0,0,0,-0.9354841066777909,1.6064980871794452,0.9832310102177653,-0.3078131936058765,0.6471426430401394,-0.5310920411080877,-0.7381356481343238,2,0.0,3205.5309,PBXE7YYYF4Y48TYX
0,1,0,0,0,0,0,0,0,1,0,0,-1.2839770634825134,-0.6965288851089569,0.6373975729416852,-0.7782248002925984,-0.7671210227294312,3.18742762807232,2.9384056418996,2,0.0,13733.3691,NKCEAY72GXRVWCXN
0,1,0,0,0,0,1,0,0,0,0,0,-1.0748812893996798,-0.943912856556816,-1.0226029259834997,-0.2023761093485078,1.3542744759249246,0.023685255846140868,1.0041721659870633,3,0.0,6986.799225,BDSEGJBRY7SRXBCH
0,1,0,0,0,1,0,0,0,0,0,0,0.040296172375431774,-0.6965288851089569,-1.0571862697111076,0.8763263680538028,0.8828532540017344,1.3228994706786696,1.094588012437807,2,0.0,8522.988675,NKCE2MAAPFUCVX6N
0,1,0,0,0,0,0,0,0,1,0,0,-1.7021686116481802,1.441575439547539,1.0869810414005894,-1.1269782328362026,-1.2385422446526213,1.1382791150448512,0.6147738579599338,0,1.0,1093.6656192,BRAE3TSHZCY2FJZY
0,1,0,0,0,0,0,0,0,0,0,1,1.085775042789599,0.4108088918481264,0.256980791937997,1.711712497169878,-0.7671210227294312,-0.7115893615044263,-0.7156703611327586,0,1.0,496.07964,PBXEACGGYT8WXUUC
0,1,0,0,0,0,0,0,0,1,0,0,0.7372820859848765,-1.1029454096304396,-1.0226029259834997,-1.3135207665223165,-0.29569980080624103,-1.4166283871134748,-1.1744059747202744,3,0.0,1354.734675,BRAEGJFXUBNKSKZZ
1,0,0,0,0,0,0,0,0,0,1,0,0.10999476373637625,-1.1500661660966984,1.1907310725834135,0.0490507838806022,-1.9456740775374066,-0.36983555181998823,-0.29687303554802535,0,1.0,628.364352,SUDEGGATMGZYFZXH
0,1,0,0,0,0,0,0,1,0,0,0,0.040296172375431774,-0.1958708476549565,1.4328144786766694,-1.289189131693693,-1.2385422446526213,0.18677420523978694,-0.0899705157558326,0,0.0,4994.508288,RNGEH4GPKEHEUZGT
0,1,0,0,0,0,1,0,0,0,0,0,0.3190905378192097,1.4474655341058213,1.7094812284975336,-0.06449684531964102,1.3542744759249246,0.24174800840618446,-0.0439305448637361,2,0.0,5246.3989,NKCEA5FH2EWGYWUV
0,1,0,0,0,0,0,0,0,0,1,0,1.3645694082333768,-0.9321326674402513,-1.3338530195319718,-0.2591499239486294,-2.181384688499002,0.12859359688868285,0.0634036041437419,0,0.0,5404.979448,PANEJQ548B2MEUAS
1,0,0,0,0,0,0,0,0,0,1,0,-1.4930728375653468,1.4828061014555156,1.5711478535871015,-0.34025537337737455,-2.181384688499002,-1.0840368779567697,-0.5057169998959089,0,0.0,3001.920768,PACE5AKC3NFGMDJZ
0,1,0,0,0,0,0,0,0,1,0,0,1.1554736341505434,-0.4079142517531214,0.08406407329995691,-0.567350631777861,0.17572142111694916,-1.186196528840992,-0.9311707068144393,0,0.0,2127.436704,MUGEAGGKWXSMFARQ
0,1,0,0,0,0,0,0,1,0,0,0,0.45848772054109865,1.2295320354493742,-1.0917696134387156,-1.1837520474363243,-4.187061559008411e-16,-0.21682513300684841,-0.533729271342305,0,0.0,3839.71599,TOPECEG3APNWUZWP
1,0,1,0,0,0,0,0,0,0,0,0,-0.7263883325949575,1.4062348721978448,0.8103142915797252,-0.08882848014826457,0.8828532540017344,0.17623755963289406,-0.23557885743264384,0,0.0,-4896.1044,WATECHFU4QGFQEJG
